epoch,lr,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,,14,,,0.12656250596046448,,2.193225860595703,,,
1,,29,,,0.14270833134651184,,2.187389373779297,,,
2,,44,,,0.17135415971279144,,2.1772239208221436,,,
3,5.880000026081689e-05,49,,,,0.125,,2.164867401123047,,
3,,49,0.15847952663898468,2.1808888912200928,,,,,0.18000000715255737,2.154702663421631
3,,59,,,0.2135416716337204,,2.155808687210083,,,
4,,74,,,0.2526041567325592,,2.130626678466797,,,
5,,89,,,0.27395832538604736,,2.1091597080230713,,,
6,0.0001188000023830682,99,,,,0.25,,2.1013731956481934,,
6,,99,0.16875913739204407,2.1500980854034424,,,,,0.27000001072883606,2.0753631591796875
6,,104,,,0.2697916626930237,,2.087531328201294,,,
7,,119,,,0.30520832538604736,,2.0647287368774414,,,
8,,134,,,0.30416667461395264,,2.04849910736084,,,
9,0.0001787999935913831,149,,,,0.234375,,2.0612525939941406,,
9,,149,0.17867325246334076,2.1200883388519287,,,,,0.3499999940395355,2.0064351558685303
9,,149,,,0.3322916626930237,,2.0248303413391113,,,
10,,164,,,0.33802083134651184,,2.0061655044555664,,,
11,,179,,,0.3395833373069763,,1.991865634918213,,,
12,,194,,,0.3515625,,1.9723060131072998,,,
13,0.00023879999935161322,199,,,,0.34375,,1.9377074241638184,,
13,,199,0.18291300535202026,2.094987154006958,,,,,0.38999998569488525,1.9456993341445923
13,,209,,,0.3635416626930237,,1.9521631002426147,,,
14,,224,,,0.37187498807907104,,1.9377689361572266,,,
15,,239,,,0.3869791626930237,,1.9154841899871826,,,
16,0.00029880000511184335,249,,,,0.453125,,1.8891668319702148,,
16,,249,0.195958212018013,2.0629069805145264,,,,,0.41999998688697815,1.879960298538208
16,,254,,,0.38593751192092896,,1.8966772556304932,,,
17,,269,,,0.3921875059604645,,1.8697052001953125,,,
18,,284,,,0.4026041626930237,,1.8455125093460083,,,
19,0.00035879999632015824,299,,,,0.375,,1.825568437576294,,
19,,299,0.21184515953063965,2.008237361907959,,,,,0.42500001192092896,1.7946906089782715
19,,299,,,0.4026041626930237,,1.8171329498291016,,,
20,,314,,,0.40937501192092896,,1.7901768684387207,,,
21,,329,,,0.4104166626930237,,1.7639497518539429,,,
22,,344,,,0.41458332538604736,,1.7289173603057861,,,
23,0.00041879998752847314,349,,,,0.375,,1.7197120189666748,,
23,,349,0.22654423117637634,1.9431785345077515,,,,,0.4099999964237213,1.6848410367965698
23,,359,,,0.42656248807907104,,1.6963437795639038,,,
24,,374,,,0.43437498807907104,,1.6583572626113892,,,
25,,389,,,0.44843751192092896,,1.6276026964187622,,,
26,0.0004788000078406185,399,,,,0.546875,,1.522781252861023,,
26,,399,0.2470151036977768,1.8581949472427368,,,,,0.4699999988079071,1.5635080337524414
26,,404,,,0.4468750059604645,,1.584287405014038,,,
27,,419,,,0.44583332538604736,,1.5532656908035278,,,
28,,434,,,0.4567708373069763,,1.5124653577804565,,,
29,0.0005388000281527638,449,,,,0.5625,,1.422633409500122,,
29,,449,0.26968201994895935,1.7767096757888794,,,,,0.5,1.429376244544983
29,,449,,,0.4833333194255829,,1.4771473407745361,,,
30,,464,,,0.4880208373069763,,1.4301986694335938,,,
31,,479,,,0.503125011920929,,1.403283953666687,,,
32,,494,,,0.5104166865348816,,1.3857473134994507,,,
33,0.0005988000193610787,499,,,,0.5625,,1.3009679317474365,,
33,,499,0.2786306142807007,1.725089192390442,,,,,0.48500001430511475,1.3223060369491577
33,,509,,,0.5302083492279053,,1.3393081426620483,,,
34,,524,,,0.5598958134651184,,1.292352318763733,,,
35,,539,,,0.5447916388511658,,1.2697715759277344,,,
36,0.000599431456066668,549,,,,0.53125,,1.2181072235107422,,
36,,549,0.3015076816082001,1.6487435102462769,,,,,0.5799999833106995,1.1947921514511108
36,,554,,,0.581250011920929,,1.2330434322357178,,,
37,,569,,,0.5802083611488342,,1.19880211353302,,,
38,,584,,,0.5838541388511658,,1.1712549924850464,,,
39,0.0005976814427413046,599,,,,0.640625,,1.0949084758758545,,
39,,599,0.31617629528045654,1.6111869812011719,,,,,0.6600000262260437,1.082942247390747
39,,599,,,0.5989583134651184,,1.1314938068389893,,,
40,,614,,,0.621874988079071,,1.101068377494812,,,
41,,629,,,0.6322916746139526,,1.0769826173782349,,,
42,,644,,,0.6223958134651184,,1.0541889667510986,,,
43,0.0005947565659880638,649,,,,0.625,,1.032335877418518,,
43,,649,0.3134167790412903,1.6303752660751343,,,,,0.6650000214576721,1.0189787149429321
43,,659,,,0.6276041865348816,,1.0430750846862793,,,
44,,674,,,0.6286458373069763,,1.0319713354110718,,,
45,,689,,,0.6645833253860474,,0.9922131896018982,,,
46,0.0005906684673391283,699,,,,0.59375,,1.0544087886810303,,
46,,699,0.3390076756477356,1.591888427734375,,,,,0.7099999785423279,0.9106836915016174
46,,704,,,0.6786458492279053,,0.9619770050048828,,,
47,,719,,,0.7109375,,0.9076154828071594,,,
48,,734,,,0.7124999761581421,,0.8745267391204834,,,
49,0.0005854332121089101,749,,,,0.734375,,0.8420732021331787,,
49,,749,0.33995795249938965,1.6420214176177979,,,,,0.7049999833106995,0.8731170892715454
49,,749,,,0.746874988079071,,0.8451380133628845,,,
50,,764,,,0.7265625,,0.8487194180488586,,,
51,,779,,,0.721875011920929,,0.8336312174797058,,,
52,,794,,,0.7406250238418579,,0.7984870672225952,,,
53,0.0005790715222246945,799,,,,0.828125,,0.7260509729385376,,
53,,799,0.3343963325023651,1.710451602935791,,,,,0.6899999976158142,0.8560373187065125
53,,809,,,0.7645833492279053,,0.7736284136772156,,,
54,,824,,,0.734375,,0.785278856754303,,,
55,,839,,,0.784375011920929,,0.7272482514381409,,,
56,0.0005716084269806743,849,,,,0.796875,,0.7094647884368896,,
56,,849,0.36832359433174133,1.5876363515853882,,,,,0.8399999737739563,0.6351074576377869
56,,854,,,0.796875,,0.6992439031600952,,,
57,,869,,,0.8088541626930237,,0.6621553301811218,,,
58,,884,,,0.8026041388511658,,0.6766384243965149,,,
59,0.0005630734376609325,899,,,,0.828125,,0.6105238199234009,,
59,,899,0.3699226379394531,1.635520339012146,,,,,0.8450000286102295,0.5766127705574036
59,,899,,,0.8260416388511658,,0.6310638785362244,,,
60,,914,,,0.8302083611488342,,0.6112953424453735,,,
61,,929,,,0.8583333492279053,,0.5768167972564697,,,
62,,944,,,0.8322916626930237,,0.5943032503128052,,,
63,0.0005535001982934773,949,,,,0.96875,,0.4582982063293457,,
63,,949,0.3760842978954315,1.6557672023773193,,,,,0.8500000238418579,0.5081409811973572
63,,959,,,0.8630208373069763,,0.5396248698234558,,,
