epoch,lr,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,,14,,,0.34583333134651184,,1.3588566780090332,,,
1,,29,,,0.46041667461395264,,1.3090347051620483,,,
2,,44,,,0.47864583134651184,,1.2432082891464233,,,
3,9.7999996796716e-05,49,,,,0.546875,,1.1459996700286865,,
3,,49,0.2330729216337204,1.2778629064559937,,,,,0.44999998807907104,1.1735453605651855
3,,59,,,0.484375,,1.1905059814453125,,,
4,,74,,,0.484375,,1.1617380380630493,,,
5,,89,,,0.5072916746139526,,1.1150192022323608,,,
6,0.00019799999427050352,99,,,,0.40625,,1.1117439270019531,,
6,,99,0.3048734962940216,1.2370846271514893,,,,,0.5450000166893005,1.0340021848678589
6,,104,,,0.515625,,1.0912820100784302,,,
7,,119,,,0.5317708253860474,,1.0702506303787231,,,
8,,134,,,0.535937488079071,,1.0483418703079224,,,
9,0.00029799999902024865,149,,,,0.59375,,0.9974184036254883,,
9,,149,0.3701636791229248,1.188010811805725,,,,,0.6700000166893005,0.9176894426345825
9,,149,,,0.5723958611488342,,1.021145224571228,,,
10,,164,,,0.5927083492279053,,0.9907786250114441,,,
11,,179,,,0.5838541388511658,,0.9728145003318787,,,
12,,194,,,0.6000000238418579,,0.9516326785087585,,,
13,0.0003980000037699938,199,,,,0.6875,,0.8259281516075134,,
13,,199,0.4925595223903656,1.081458568572998,,,,,0.7200000286102295,0.7433384656906128
13,,209,,,0.6333333253860474,,0.9084091186523438,,,
14,,224,,,0.6343749761581421,,0.8882270455360413,,,
15,,239,,,0.6546875238418579,,0.8656006455421448,,,
16,0.0004980000085197389,249,,,,0.703125,,0.7316895127296448,,
16,,249,0.5721725821495056,1.0070053339004517,,,,,0.800000011920929,0.6119146347045898
16,,254,,,0.6510416865348816,,0.8298177719116211,,,
17,,269,,,0.675000011920929,,0.8077048659324646,,,
18,,284,,,0.6838541626930237,,0.7968536615371704,,,
19,0.000598000013269484,299,,,,0.765625,,0.6886920928955078,,
19,,299,0.6268600821495056,0.8923001885414124,,,,,0.8050000071525574,0.5299063324928284
19,,299,,,0.7098958492279053,,0.7630845308303833,,,
20,,314,,,0.6979166865348816,,0.7325924634933472,,,
21,,329,,,0.7114583253860474,,0.7217330932617188,,,
22,,344,,,0.7281249761581421,,0.693306028842926,,,
23,0.0006980000180192292,349,,,,0.78125,,0.647289514541626,,
23,,349,0.6899181008338928,0.8480176329612732,,,,,0.8050000071525574,0.49840229749679565
23,,359,,,0.7458333373069763,,0.6690593361854553,,,
24,,374,,,0.7541666626930237,,0.6484251618385315,,,
25,,389,,,0.7473958134651184,,0.6587879657745361,,,
26,0.0007980000227689743,399,,,,0.765625,,0.7270540595054626,,
26,,399,0.7081472873687744,0.8098316788673401,,,,,0.8650000095367432,0.43554478883743286
26,,404,,,0.7604166865348816,,0.6346901059150696,,,
27,,419,,,0.7697916626930237,,0.5972064137458801,,,
28,,434,,,0.784375011920929,,0.5734240412712097,,,
29,0.0008980000275187194,449,,,,0.78125,,0.5977712869644165,,
29,,449,0.7513020634651184,0.7606688141822815,,,,,0.8949999809265137,0.38742077350616455
29,,449,,,0.768750011920929,,0.5881012678146362,,,
30,,464,,,0.7598958611488342,,0.5961084365844727,,,
31,,479,,,0.7848958373069763,,0.5656902194023132,,,
32,,494,,,0.800000011920929,,0.5449696183204651,,,
33,0.0009980000322684646,499,,,,0.734375,,0.559308648109436,,
33,,499,0.7565104365348816,0.7238301634788513,,,,,0.875,0.37993934750556946
33,,509,,,0.793749988079071,,0.5416141152381897,,,
34,,524,,,0.7864583134651184,,0.537116289138794,,,
35,,539,,,0.7895833253860474,,0.5271991491317749,,,
36,0.00099905242677778,549,,,,0.734375,,0.6136918663978577,,
36,,549,0.74609375,0.7300994396209717,,,,,0.8849999904632568,0.34744831919670105
36,,554,,,0.7927083373069763,,0.5178021788597107,,,
37,,569,,,0.8052083253860474,,0.5238832235336304,,,
38,,584,,,0.809374988079071,,0.5271061062812805,,,
39,0.000996135757304728,599,,,,0.828125,,0.43743810057640076,,
39,,599,0.7433035373687744,0.7423918843269348,,,,,0.9150000214576721,0.2930423617362976
39,,599,,,0.7958333492279053,,0.5285153388977051,,,
40,,614,,,0.807812511920929,,0.4821664094924927,,,
41,,629,,,0.8208333253860474,,0.4670833945274353,,,
42,,644,,,0.8197916746139526,,0.47492876648902893,,,
43,0.000991260982118547,649,,,,0.859375,,0.4315890967845917,,
43,,649,0.7472097873687744,0.7149222493171692,,,,,0.8999999761581421,0.28223565220832825
43,,659,,,0.817187488079071,,0.47518548369407654,,,
44,,674,,,0.8130208253860474,,0.4778885841369629,,,
45,,689,,,0.8197916746139526,,0.45866644382476807,,,
46,0.0009844474261626601,699,,,,0.859375,,0.3361901640892029,,
46,,699,0.769345223903656,0.715481698513031,,,,,0.9100000262260437,0.26203450560569763
46,,704,,,0.8322916626930237,,0.4325617551803589,,,
47,,719,,,0.832812488079071,,0.45389851927757263,,,
48,,734,,,0.8411458134651184,,0.43561631441116333,,,
49,0.0009757220395840704,749,,,,0.78125,,0.5325875282287598,,
49,,749,0.7760416865348816,0.7300794720649719,,,,,0.9200000166893005,0.22018036246299744
49,,749,,,0.8265625238418579,,0.43740013241767883,,,
50,,764,,,0.8302083611488342,,0.4314066469669342,,,
51,,779,,,0.8208333253860474,,0.4488446116447449,,,
52,,794,,,0.8463541865348816,,0.41661307215690613,,,
53,0.0009651191649027169,799,,,,0.84375,,0.40728533267974854,,
53,,799,0.76953125,0.7454273104667664,,,,,0.9399999976158142,0.20811739563941956
53,,809,,,0.828125,,0.41605231165885925,,,
54,,824,,,0.840624988079071,,0.4156113564968109,,,
55,,839,,,0.856249988079071,,0.37888088822364807,,,
56,0.0009526807116344571,849,,,,0.875,,0.3026137948036194,,
